nameID,market_name,market_hash_name,border_color,image,latest,min,avg,max,mean,median,unstable,unstable_reason,first_seen
175855213,★ Bloodhound Gloves | Guerrilla (Battle-Scarred),★ Bloodhound Gloves | Guerrilla (Battle-Scarred),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOjfzE5578hFi1lBs5Mi-6OtKScwY-aQ3R_1S_wu27hZW1tZubm3o3vHQrsH_ezUOx1ElKaLZu0PyACQLJ9COCRIs,70.44,53.08,69.06,589.33,69.29,64.05,True,LOW_SALES_MONTH,1480636800000
175885998,★ Bloodhound Gloves | Guerrilla,★ Bloodhound Gloves | Guerrilla (Factory New),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOjfzE5578hFi1lB81NDG3OoXEJFNvNAuE_1XvwubvhJXvvsifnXA17CMi7XmMzkGx0x1OP7Y61_GACQLJ73mnFtE,761.72,508.46,635.09,761.72,635.09,761.72,True,LOW_SALES_3PLUS_MONTHS,1502751600000
175854564,★ Bloodhound Gloves | Guerrilla (Field-Tested),★ Bloodhound Gloves | Guerrilla (Field-Tested),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOjfzE5578hFi1lB45NzC2eZiScAE5Zl3X-1jvl-_vgcPtvZvOyXNks3Jz4HaInkPlhhEaarQ-06bNVxzAUCgGAjh-,74.59,61.78,79.43,114.63,79.4,78.073,True,LOW_SALES_WEEK,1480377600000
175855525,★ Bloodhound Gloves | Guerrilla (Minimal Wear),★ Bloodhound Gloves | Guerrilla (Minimal Wear),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOjfzE5578hFi1lB81NDG3OoXEJFNvNAuE_1XvwubvhJXvvsifnXA17CMi7XmMzkGx0x1OP7Y61_GACQLJ73mnFtE,144.68,106.72,135.51,170.0,135.51,132.247,True,LOW_SALES_3PLUS_MONTHS,1480723200000
175855332,★ Bloodhound Gloves | Guerrilla (Well-Worn),★ Bloodhound Gloves | Guerrilla (Well-Worn),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOjfzE5578hFi1lB45NzC2eZiScAE5Zl3X-1jvl-_vgcPtvZvOyXNks3Jz4HaInkPlhhEaarQ-06bNVxzAUCgGAjh-,71.53,50.0,68.73,95.89,68.62,68.864,True,LOW_SALES_3PLUS_MONTHS,1481328000000
175854914,★ Bloodhound Gloves | Snakebite (Battle-Scarred),★ Bloodhound Gloves | Snakebite (Battle-Scarred),#8650AC,https://community.cloudflare.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOmefA_onmg126lBEuMiqwS97AI0B3f1rYqVHvyObpgZG6vZvOySFl7yZwsXjfmETj10pLa-Zu1vXNQVScU6NXXP7VGLEJfXw,76.22,42.44,66.93,88.98,67.03,66.068,True,LOW_SALES_3PLUS_MONTHS,1480636800000
175877763,★ Bloodhound Gloves | Snakebite,★ Bloodhound Gloves | Snakebite (Factory New),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOmefA_onmg126lBEuMiqwS9rMJV56f1-F_la2lbi808O075XAmiRn7CQk4H6IyhCzhkoeb7dv0KGeH1ybUaxXXP7VcR0sUUo,749.91,714.21,732.06,749.91,732.06,749.906,True,LOW_SALES_3PLUS_MONTHS,1490140800000
175854483,★ Bloodhound Gloves | Snakebite (Field-Tested),★ Bloodhound Gloves | Snakebite (Field-Tested),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOmefA_onmg126lBEuMiqwS9vAJl97PEbS-lHqx-7njMK07pSbnyBg6SZ27CyMl0a30hgZOOBmgKGYSgqdBPEbAuDcUclINNbp,74.59,55.06,80.13,115.99,80.31,79.709,True,LOW_SALES_WEEK,1480377600000
175854513,★ Bloodhound Gloves | Snakebite (Minimal Wear),★ Bloodhound Gloves | Snakebite (Minimal Wear),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOmefA_onmg126lBEuMiqwS9rMJV56f1-F_la2lbi808O075XAmiRn7CQk4H6IyhCzhkoeb7dv0KGeH1ybUaxXXP7VcR0sUUo,174.43,123.48,148.28,193.59,148.52,147.49149999999997,True,LOW_SALES_3PLUS_MONTHS,1480377600000
175854844,★ Bloodhound Gloves | Snakebite (Well-Worn),★ Bloodhound Gloves | Snakebite (Well-Worn),#8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibipJAhk2_zdfzl969C5goWYqPX4PLTVnmRE5sFOmefA_onmg126lBEuMiqwS9vAJl97PEbS-lHqx-7njMK07pSbnyBg6SZ27CyMl0a30hgZOOBmgKGYSgqdBPEbAuDcUclINNbp,72.38,44.13,78.01,523.48,78.09,73.55,True,LOW_SALES_3PLUS_MONTHS,1480464000000
176209831,★ Broken Fang Gloves | Jade (Battle-Scarred),★ Broken Fang Gloves | Jade (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhteTE4Y35gVeLrAE5NjecfNPENE9RPQmSrQSgleru08Dq6pmYzSQxuCgh4X3dm0GyhUsfauY7hqDPGArKUa1BTvaKAG2Q7s4bY_S6kQ,89.81,77.06,90.67,104.52,90.54,89.81,True,LOW_SALES_WEEK,1607040000000
176211447,★ Broken Fang Gloves | Jade (Factory New),★ Broken Fang Gloves | Jade (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhteTE4Y35gVeLrAE5NjeceN_CKkJRPQmSrQSgye6-jZa8752bz3piuSgmt3_fnRLjhRlOa7Y7h_TNTQmaU_NJGKaLVW2Q7s47NBNOxQ,1800.0,1800.0,1800.0,1800.0,1800.0,,True,LOW_SALES_3PLUS_MONTHS,1607472000000
176209636,★ Broken Fang Gloves | Jade (Field-Tested),★ Broken Fang Gloves | Jade (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhteTE4Y35gVeLrAE5NjecedPBK0NjDgSBuAbr3-u608Dt6p3JyyNjuyBw4SmOmRy0hUxLP-w6gfHLQF-cVfRIH_KGAHLO8MckBBg_XI0,155.63,110.26,129.27,181.0,128.92,128.628,False,False,1607040000000
176209811,★ Broken Fang Gloves | Jade (Minimal Wear),★ Broken Fang Gloves | Jade (Minimal Wear),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhteTE4Y35gVeLrAE5NjeceN_CKkJRPQmSrQSgye6-jZa8752bz3piuSgmt3_fnRLjhRlOa7Y7h_TNTQmaU_NJGKaLVW2Q7s47NBNOxQ,240.0,207.0,253.76,374.48,253.38,246.7305,True,LOW_SALES_MONTH,1607040000000
176209770,★ Broken Fang Gloves | Jade (Well-Worn),★ Broken Fang Gloves | Jade (Well-Worn),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhteTE4Y35gVeLrAE5NjecedPBK0NjDgSBuAbr3-u608Dt6p3JyyNjuyBw4SmOmRy0hUxLP-w6gfHLQF-cVfRIH_KGAHLO8MckBBg_XI0,120.0,86.57,109.62,128.49,109.61,106.9145,True,LOW_SALES_WEEK,1607299200000
176209631,★ Broken Fang Gloves | Needle Point (Battle-Scarred),★ Broken Fang Gloves | Needle Point (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhte_N-p70hGu8rhIqKgavdcTCJxg-YA3ZrFW3wOnsgZHp6MvMn3E1syIh43zUl0a1iUxEbe051_TPTgibGeUXS4KBxX88,61.71,37.44,56.43,64.5,56.39,55.525,True,LOW_SALES_WEEK,1607040000000
176210160,★ Broken Fang Gloves | Needle Point (Factory New),★ Broken Fang Gloves | Needle Point (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhte_N-p70hGu4ohQ0JwavdcTCJxg2ZlvYr1XtxL25gZ7t7ZzPynQy6XIqtyvUlx2_1Rweb-c50PWXHQqfGeUXS4D0SPQ1,248.88,246.45,273.29,315.76,273.29,263.263,True,LOW_SALES_3PLUS_MONTHS,1608422400000
176209671,★ Broken Fang Gloves | Needle Point (Field-Tested),★ Broken Fang Gloves | Needle Point (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhte_N-p70hGu5rhc1JjSceNfXJVMgYVyCrgLtxefmgsW66JidynpmvSYltyzclxDj0h9LZ-Jn0fGWQFWYB7sJQvf6I3SuDw,66.57,53.28,61.29,68.93,61.14,60.9915,False,False,1607040000000
176209629,★ Broken Fang Gloves | Needle Point (Minimal Wear),★ Broken Fang Gloves | Needle Point (Minimal Wear),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhte_N-p70hGu4ohQ0JwavdcTCJxg2ZlvYr1XtxL25gZ7t7ZzPynQy6XIqtyvUlx2_1Rweb-c50PWXHQqfGeUXS4D0SPQ1,93.45,75.95,91.79,342.32,90.52,88.174,True,LOW_SALES_WEEK,1606953600000
176209920,★ Broken Fang Gloves | Needle Point (Well-Worn),★ Broken Fang Gloves | Needle Point (Well-Worn),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhte_N-p70hGu5rhc1JjSceNfXJVMgYVyCrgLtxefmgsW66JidynpmvSYltyzclxDj0h9LZ-Jn0fGWQFWYB7sJQvf6I3SuDw,60.96,7.11,58.79,68.03,58.76,58.793,True,LOW_SALES_WEEK,1607040000000
176209879,★ Broken Fang Gloves | Unhinged (Battle-Scarred),★ Broken Fang Gloves | Unhinged (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfrP9Ifwm1-9pSw-Pzigf-nNJ1d4KDeMqxPplPC8gp7qtMjBwHtgsnYksX2PyRe11Rsfb7Rtg_PKQArLDvMYG_WDUCHTrtktHw3MdKue,61.89,49.75,63.06,70.93,63.01,63.025000000000006,False,False,1607126400000
176211499,★ Broken Fang Gloves | Unhinged (Factory New),★ Broken Fang Gloves | Unhinged (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfrP9Ifwm1-9pSw-Pzigf-nJK1FmJTeMqxPplPDpg5W7vczNmnpiuSYis3jbmkS3gUtPbeFrjPfLHQnMB6AfHvLQVHTZrtktHz00OhE8,601.0,320.21,456.65,601.0,456.65,431.18,True,LOW_SALES_3PLUS_MONTHS,1608336000000
176209628,★ Broken Fang Gloves | Unhinged (Field-Tested),★ Broken Fang Gloves | Unhinged (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfrP9Ifwm1-9pSw-Pzigf-nIJ1JnJAW_pgD8lrvxhpDuuZrBwHcyvSYk5CqLyxO-gx9IZrBoh_OYSQ6YVaZKTvSAAnPRtoczFnuznLWYzA,68.62,62.99,76.16,100.98,76.09,75.746,False,False,1606953600000
176209833,★ Broken Fang Gloves | Unhinged (Minimal Wear),★ Broken Fang Gloves | Unhinged (Minimal Wear),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfrP9Ifwm1-9pSw-Pzigf-nJK1FmJTeMqxPplPDpg5W7vczNmnpiuSYis3jbmkS3gUtPbeFrjPfLHQnMB6AfHvLQVHTZrtktHz00OhE8,142.64,108.21,140.2,231.67,140.01,138.298,True,LOW_SALES_WEEK,1607040000000
176209810,★ Broken Fang Gloves | Unhinged (Well-Worn),★ Broken Fang Gloves | Unhinged (Well-Worn),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfrP9Ifwm1-9pSw-Pzigf-nIJ1JnJAW_pgD8lrvxhpDuuZrBwHcyvSYk5CqLyxO-gx9IZrBoh_OYSQ6YVaZKTvSAAnPRtoczFnuznLWYzA,62.66,58.19,69.31,83.3,69.08,68.259,True,LOW_SALES_WEEK,1607212800000
176209793,★ Broken Fang Gloves | Yellow-banded (Battle-Scarred),★ Broken Fang Gloves | Yellow-banded (Battle-Scarred),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfnO_J_6hmuyuRw7DDuvddXOHU9rPQSPvT7mlL-pzPng7d-enGxruid2tnbfmkC-0BEfZuA9gqPISwrMUaYdSKXRUifRsctzTymjEBKxhSEOkUFmgjuU,78.42,54.9,68.85,83.3,68.82,67.97,True,LOW_SALES_WEEK,1607040000000
176222226,★ Broken Fang Gloves | Yellow-banded (Factory New),★ Broken Fang Gloves | Yellow-banded (Factory New),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfnO_J_6hmuyuRw7DDuvddXOHU9rPQSPvT7imLm3wfng7d-enGxhsihxtC3alhXm1x4db-xm1_2bT1qZD_QfFaOCAXbW5ZslGn6oHk_jhSEOkRme7HFB,1040.04,690.4,976.14,1089.97,976.14,1084.151,True,LOW_SALES_3PLUS_MONTHS,1618182000000
176209544,★ Broken Fang Gloves | Yellow-banded (Field-Tested),★ Broken Fang Gloves | Yellow-banded (Field-Tested),8650AC,https://steamcommunity-a.akamaihd.net/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DAR0hwIQFTibi3JAxl3fXJfzp969C5goWYqPjkNqnQgmJe5pQhtfnO_J_6hmuyuRw7DDuvddXOHU9rPQSPvT7jlLq2wMvT4MyLnid9vSd24iuMmUa-g01FPe1sjPKdTA7LBqNASaKCASGCsZAgSnmqTB7imX8QmKbuEr99KA,105.11,80.5,100.68,135.29,101.41,101.045,False,False,1607040000000
